x-kolam 1,y-kolam 1
24.19833725976306,84.02997908207747
24.774152998726592,83.45416334311395
25.349968737690123,82.87834760415042
25.349968737690123,82.30253186518688
25.925784476653654,81.72671612622335
25.925784476653654,81.15090038725982
26.501600215617188,81.72671612622335
27.077415954580722,81.72671612622335
27.653231693544253,81.15090038725982
27.653231693544253,81.72671612622335
27.653231693544253,81.15090038725982
27.653231693544253,80.5750846482963
28.229047432507784,79.99926890933276
28.804863171471315,79.42345317036923
29.380678910434845,79.42345317036923
29.95649464939838,78.8476374314057
30.53231038836191,78.27182169244217
31.10812612732544,77.69600595347863
31.683941866288972,77.1201902145151
32.2597576052525,76.54437447555158
32.83557334421604,75.96855873658804
33.411389083179564,75.39274299762451
33.9872048221431,74.81692725866098
34.56302056110663,74.24111151969745
35.13883630007016,73.66529578073391
35.714652039033695,73.08948004177039
36.29046777799722,72.51366430280684
36.866283516960756,71.93784856384332
37.44209925592429,71.36203282487979
38.017914994887825,70.78621708591625
38.59373073385135,70.21040134695272
39.169546472814886,69.6345856079892
39.74536221177841,69.05876986902567
40.32117795074195,68.48295413006213
40.896993689705475,67.9071383910986
41.47280942866901,67.33132265213507
42.04862516763254,66.75550691317154
42.62444090659608,66.179691174208
43.20025664555961,65.60387543524448
43.77607238452314,65.02805969628093
44.351888123486674,64.4522439573174
44.9277038624502,63.87642821835387
45.503519601413736,63.300612479390345
46.07933534037726,63.300612479390345
46.6551510793408,62.72479674042681
47.230966818304324,62.148981001463284
47.80678255726786,61.57316526249975
48.382598296231386,60.99734952353622
48.95841403519492,60.42153378457269
49.53422977415845,59.84571804560916
50.11004551312199,59.269902306645626
50.68586125208552,58.694086567682085
51.26167699104905,58.11827082871856
51.837492730012585,57.54245508975502
52.41330846897611,56.966639350791496
52.989124207939646,56.39082361182796
53.56493994690317,55.815007872864435
54.14075568586671,55.2391921339009
54.14075568586671,54.66337639493737
54.14075568586671,54.08756065597384
54.716571424830235,53.51174491701031
55.29238716379377,52.93592917804678
55.8682029027573,52.36011343908325
56.44401864172083,51.78429770011971
57.01983438068437,51.208481961156174
57.5956501196479,50.63266622219265
58.171465858611434,50.05685048322911
58.74728159757496,49.481034744265585
59.323097336538495,48.90521900530205
59.89891307550202,48.329403266338524
60.47472881446556,47.75358752737499
61.050544553429084,47.17777178841146
61.62636029239262,46.60195604944793
62.202176031356146,46.0261403104844
62.77799177031968,45.450324571520866
63.353807509283214,44.874508832557325
63.92962324824675,44.874508832557325
64.50543898721028,44.2986930935938
65.08125472617381,43.72287735463026
65.65707046513734,43.147061615666736
66.23288620410088,42.5712458767032
66.8087019430644,41.995430137739675
67.38451768202793,41.41961439877614
67.96033342099146,40.84379865981261
68.536149159955,40.26798292084908
69.11196489891853,39.69216718188555
69.68778063788206,39.11635144292202
70.2635963768456,38.54053570395849
70.83941211580913,37.964719964994956
71.41522785477267,37.38890422603142
71.9910435937362,36.81308848706789
72.56685933269972,36.23727274810436
73.14267507166325,35.661457009140825
73.71849081062679,35.08564127017729
74.29430654959032,34.509825531213764
74.87012228855384,33.93400979225023
75.44593802751737,33.3581940532867
76.02175376648091,32.78237831432317
76.59756950544444,32.206562575359634
77.17338524440797,32.206562575359634
77.74920098337151,31.630746836396103
78.32501672233504,31.054931097432572
78.90083246129856,30.47911535846904
79.47664820026209,29.90329961950551
80.05246393922563,29.32748388054198
80.62827967818916,28.751668141578442
81.20409541715269,28.17585240261491
81.77991115611624,27.60003666365138
82.35572689507977,27.60003666365138
82.9315426340433,27.60003666365138
82.9315426340433,27.02422092468785
82.9315426340433,27.60003666365138
82.9315426340433,28.17585240261491
82.35572689507977,27.60003666365138
82.9315426340433,27.02422092468785
83.50735837300682,26.44840518572432
84.08317411197037,25.872589446760788
84.65898985093389,25.296773707797254
85.23480558989742,24.720957968833723
85.81062132886095,24.145142229870192
86.38643706782449,23.56932649090666
86.96225280678802,22.99351075194313
87.53806854575154,22.417695012979596
88.11388428471508,21.841879274016065
88.68970002367861,21.26606353505253
89.26551576264214,20.690247796089
89.84133150160567,20.11443205712547
90.41714724056921,19.53861631816194
90.99296297953273,18.962800579198408
91.56877871849626,18.386984840234874
92.14459445745979,17.811169101271343
92.72041019642333,17.235353362307812
93.29622593538686,16.65953762334428
93.87204167435038,16.083721884380747
94.44785741331391,15.507906145417216
95.02367315227745,14.932090406453684
95.59948889124098,14.356274667490153
96.17530463020452,13.780458928526622
96.75112036916806,13.780458928526622
97.32693610813159,13.780458928526622
97.90275184709512,13.20464318956309
98.47856758605865,12.628827450599559
99.05438332502219,12.628827450599559
99.63019906398571,12.628827450599559
100.20601480294924,12.053011711636028
100.78183054191278,11.477195972672494
101.35764628087631,11.477195972672494
101.93346201983984,11.477195972672494
102.50927775880336,11.477195972672494
103.0850934977669,11.477195972672494
103.66090923673043,11.477195972672494
104.23672497569396,11.477195972672494
104.81254071465749,11.477195972672494
105.38835645362103,11.477195972672494
105.96417219258456,11.477195972672494
106.53998793154808,11.477195972672494
107.11580367051161,11.477195972672494
107.69161940947515,11.477195972672494
108.26743514843868,11.477195972672494
108.8432508874022,11.477195972672494
109.41906662636575,11.477195972672494
109.99488236532927,11.477195972672494
110.57069810429282,11.477195972672494
111.14651384325634,12.053011711636028
111.72232958221988,12.628827450599559
112.29814532118341,12.628827450599559
112.87396106014694,12.628827450599559
113.44977679911048,12.628827450599559
114.02559253807401,13.20464318956309
114.60140827703754,13.780458928526622
115.17722401600106,13.780458928526622
115.7530397549646,13.780458928526622
116.32885549392813,14.356274667490153
116.90467123289166,14.932090406453684
116.90467123289166,15.507906145417216
117.48048697185519,16.083721884380747
118.05630271081873,16.65953762334428
118.63211844978225,17.235353362307812
119.20793418874578,17.235353362307812
119.78374992770931,17.811169101271343
119.78374992770931,18.386984840234874
120.35956566667285,18.962800579198408
120.35956566667285,19.53861631816194
120.35956566667285,20.11443205712547
120.93538140563638,20.690247796089
121.5111971445999,21.26606353505253
121.5111971445999,21.841879274016065
121.5111971445999,22.417695012979596
121.5111971445999,22.99351075194313
121.5111971445999,23.56932649090666
122.08701288356345,24.145142229870192
122.08701288356345,24.720957968833723
122.66282862252697,25.296773707797254
122.66282862252697,25.872589446760788
122.66282862252697,26.44840518572432
122.66282862252697,27.02422092468785
122.66282862252697,27.60003666365138
122.66282862252697,28.17585240261491
122.66282862252697,28.751668141578442
122.66282862252697,29.32748388054198
122.66282862252697,29.90329961950551
122.66282862252697,30.47911535846904
122.08701288356345,31.054931097432572
122.08701288356345,31.630746836396103
121.5111971445999,32.206562575359634
121.5111971445999,32.78237831432317
121.5111971445999,33.3581940532867
121.5111971445999,33.93400979225023
121.5111971445999,34.509825531213764
120.93538140563638,35.08564127017729
120.35956566667285,35.661457009140825
120.35956566667285,36.23727274810436
120.35956566667285,36.81308848706789
119.78374992770931,37.38890422603142
119.20793418874578,37.964719964994956
118.63211844978225,38.54053570395849
118.05630271081873,39.11635144292202
117.48048697185519,39.69216718188555
116.90467123289166,40.26798292084908
116.32885549392813,40.84379865981261
115.7530397549646,41.41961439877614
115.17722401600106,41.995430137739675
114.60140827703754,42.5712458767032
114.02559253807401,42.5712458767032
113.44977679911048,42.5712458767032
112.87396106014694,43.147061615666736
112.29814532118341,43.72287735463026
111.72232958221988,43.72287735463026
111.14651384325634,43.72287735463026
110.57069810429282,44.2986930935938
109.99488236532927,44.2986930935938
109.41906662636575,44.2986930935938
108.8432508874022,44.874508832557325
108.26743514843868,44.874508832557325
107.69161940947515,44.874508832557325
107.11580367051161,44.874508832557325
106.53998793154808,44.874508832557325
105.96417219258456,44.874508832557325
105.38835645362103,44.874508832557325
104.81254071465749,44.874508832557325
104.23672497569396,44.874508832557325
103.66090923673043,44.874508832557325
103.0850934977669,44.874508832557325
102.50927775880336,44.874508832557325
101.93346201983984,44.2986930935938
101.35764628087631,44.2986930935938
100.78183054191278,43.72287735463026
100.20601480294924,43.72287735463026
99.63019906398571,43.72287735463026
99.05438332502219,43.72287735463026
98.47856758605865,43.147061615666736
97.90275184709512,42.5712458767032
97.32693610813159,42.5712458767032
96.75112036916806,42.5712458767032
96.17530463020452,41.995430137739675
95.59948889124098,41.41961439877614
95.02367315227745,40.84379865981261
94.44785741331391,40.26798292084908
93.87204167435038,39.69216718188555
93.29622593538686,39.11635144292202
92.72041019642333,38.54053570395849
92.14459445745979,37.964719964994956
91.56877871849626,37.38890422603142
90.99296297953273,36.81308848706789
90.41714724056921,36.23727274810436
89.84133150160567,35.661457009140825
89.26551576264214,35.08564127017729
88.68970002367861,34.509825531213764
88.11388428471508,33.93400979225023
87.53806854575154,33.3581940532867
86.96225280678802,32.78237831432317
86.38643706782449,32.206562575359634
85.81062132886095,31.630746836396103
85.23480558989742,31.054931097432572
84.65898985093389,30.47911535846904
84.65898985093389,29.90329961950551
84.08317411197037,29.32748388054198
83.50735837300682,28.751668141578442
82.9315426340433,28.17585240261491
82.35572689507977,27.60003666365138
81.77991115611624,27.60003666365138
81.20409541715269,27.02422092468785
80.62827967818916,26.44840518572432
80.05246393922563,25.872589446760788
80.05246393922563,25.296773707797254
79.47664820026209,24.720957968833723
78.90083246129856,24.145142229870192
78.32501672233504,23.56932649090666
77.74920098337151,22.99351075194313
77.17338524440797,22.417695012979596
76.59756950544444,21.841879274016065
76.02175376648091,21.841879274016065
75.44593802751737,21.26606353505253
74.87012228855384,20.690247796089
74.29430654959032,20.11443205712547
73.71849081062679,19.53861631816194
73.14267507166325,18.962800579198408
72.56685933269972,18.386984840234874
71.9910435937362,17.811169101271343
71.41522785477267,17.235353362307812
70.83941211580913,16.65953762334428
70.2635963768456,16.083721884380747
69.68778063788206,15.507906145417216
69.11196489891853,14.932090406453684
68.536149159955,14.356274667490153
67.96033342099146,13.780458928526622
67.38451768202793,13.20464318956309
66.8087019430644,12.628827450599559
66.23288620410088,12.053011711636028
65.65707046513734,11.477195972672494
65.08125472617381,10.901380233708963
64.50543898721028,10.325564494745432
63.92962324824675,9.7497487557819
63.353807509283214,9.173933016818369
62.77799177031968,8.598117277854836
62.202176031356146,8.598117277854836
61.62636029239262,8.022301538891305
61.050544553429084,7.446485799927773
60.47472881446556,6.870670060964241
59.89891307550202,6.2948543220007105
59.323097336538495,5.719038583037178
58.74728159757496,5.143222844073646
58.171465858611434,4.567407105110115
58.171465858611434,3.991591366146583
57.5956501196479,3.4157756271830517
57.01983438068437,3.4157756271830517
56.44401864172083,2.83995988821952
55.8682029027573,2.2641441492559884
55.29238716379377,1.6883284102924565
54.716571424830235,1.1125126713289248
54.14075568586671,0.5366969323653932
54.14075568586671,-0.03911880659813851
54.14075568586671,-0.6149345455616703
54.716571424830235,-1.1907502845252018
54.14075568586671,-1.1907502845252018
54.716571424830235,-1.1907502845252018
55.29238716379377,-1.1907502845252018
55.8682029027573,-1.7665660234887335
56.44401864172083,-2.3423817624522654
57.01983438068437,-2.9181975014157966
57.5956501196479,-3.4940132403793287
58.171465858611434,-4.06982897934286
58.74728159757496,-4.645644718306392
59.323097336538495,-5.221460457269924
59.89891307550202,-5.797276196233455
60.47472881446556,-6.373091935196987
61.050544553429084,-6.948907674160519
61.62636029239262,-7.52472341312405
62.202176031356146,-8.100539152087581
62.77799177031968,-8.676354891051114
63.353807509283214,-9.252170630014646
63.92962324824675,-9.827986368978177
64.50543898721028,-10.403802107941708
65.08125472617381,-10.97961784690524
65.65707046513734,-11.555433585868773
66.23288620410088,-12.131249324832304
66.8087019430644,-12.707065063795834
67.38451768202793,-13.282880802759367
67.96033342099146,-13.8586965417229
68.536149159955,-14.43451228068643
69.11196489891853,-15.010328019649963
69.68778063788206,-15.586143758613494
70.2635963768456,-16.161959497577026
70.83941211580913,-16.737775236540557
71.41522785477267,-17.313590975504088
71.9910435937362,-17.88940671446762
72.56685933269972,-18.465222453431153
73.14267507166325,-19.041038192394684
73.71849081062679,-19.616853931358214
74.29430654959032,-20.192669670321745
74.87012228855384,-20.768485409285276
75.44593802751737,-21.34430114824881
76.02175376648091,-21.920116887212345
76.59756950544444,-22.495932626175875
77.17338524440797,-23.071748365139406
77.74920098337151,-23.647564104102937
78.32501672233504,-24.223379843066468
78.90083246129856,-24.799195582030002
79.47664820026209,-25.375011320993533
80.05246393922563,-25.950827059957064
80.62827967818916,-26.526642798920594
81.20409541715269,-27.102458537884125
81.77991115611624,-27.102458537884125
82.35572689507977,-27.102458537884125
82.9315426340433,-27.102458537884125
82.9315426340433,-27.678274276847656
82.9315426340433,-27.102458537884125
82.9315426340433,-26.526642798920594
82.35572689507977,-27.102458537884125
82.9315426340433,-27.678274276847656
83.50735837300682,-28.254090015811194
84.08317411197037,-28.829905754774725
84.65898985093389,-29.405721493738255
85.23480558989742,-29.981537232701786
85.81062132886095,-30.557352971665317
86.38643706782449,-31.133168710628848
86.96225280678802,-31.70898444959238
87.53806854575154,-32.28480018855591
88.11388428471508,-32.86061592751945
88.68970002367861,-33.436431666482974
89.26551576264214,-34.01224740544651
89.84133150160567,-34.588063144410036
90.41714724056921,-35.16387888337357
90.99296297953273,-35.739694622337105
91.56877871849626,-36.31551036130063
92.14459445745979,-36.891326100264166
92.72041019642333,-37.46714183922769
93.29622593538686,-38.04295757819123
93.87204167435038,-38.61877331715476
94.44785741331391,-39.19458905611829
95.02367315227745,-39.770404795081824
95.59948889124098,-40.34622053404535
96.17530463020452,-40.92203627300889
96.75112036916806,-41.49785201197242
97.32693610813159,-41.49785201197242
97.90275184709512,-42.073667750935954
98.47856758605865,-42.64948348989948
99.05438332502219,-42.64948348989948
99.63019906398571,-42.64948348989948
100.20601480294924,-42.64948348989948
100.78183054191278,-42.64948348989948
101.35764628087631,-43.225299228863015
101.93346201983984,-43.225299228863015
102.50927775880336,-43.80111496782654
103.0850934977669,-43.80111496782654
103.66090923673043,-43.80111496782654
104.23672497569396,-43.80111496782654
104.81254071465749,-43.80111496782654
105.38835645362103,-43.80111496782654
105.96417219258456,-43.80111496782654
106.53998793154808,-43.80111496782654
107.11580367051161,-43.80111496782654
107.69161940947515,-43.80111496782654
108.26743514843868,-43.80111496782654
108.8432508874022,-43.80111496782654
109.41906662636575,-43.80111496782654
109.99488236532927,-43.225299228863015
110.57069810429282,-43.225299228863015
111.14651384325634,-42.64948348989948
111.72232958221988,-42.64948348989948
112.29814532118341,-42.64948348989948
112.87396106014694,-42.64948348989948
113.44977679911048,-42.64948348989948
114.02559253807401,-42.073667750935954
114.60140827703754,-41.49785201197242
115.17722401600106,-41.49785201197242
115.7530397549646,-40.92203627300889
116.32885549392813,-40.34622053404535
116.90467123289166,-39.770404795081824
117.48048697185519,-39.19458905611829
118.05630271081873,-38.61877331715476
118.63211844978225,-38.04295757819123
119.20793418874578,-37.46714183922769
119.78374992770931,-36.891326100264166
120.35956566667285,-36.31551036130063
120.35956566667285,-35.739694622337105
120.35956566667285,-35.16387888337357
120.93538140563638,-34.588063144410036
121.5111971445999,-34.01224740544651
121.5111971445999,-33.436431666482974
121.5111971445999,-32.86061592751945
121.5111971445999,-32.28480018855591
121.5111971445999,-31.70898444959238
121.5111971445999,-31.133168710628848
121.5111971445999,-30.557352971665317
122.08701288356345,-29.981537232701786
122.66282862252697,-29.405721493738255
122.66282862252697,-28.829905754774725
122.66282862252697,-28.254090015811194
122.66282862252697,-27.678274276847656
122.66282862252697,-27.102458537884125
122.66282862252697,-26.526642798920594
122.66282862252697,-25.950827059957064
122.66282862252697,-25.375011320993533
122.66282862252697,-24.799195582030002
122.08701288356345,-24.223379843066468
122.08701288356345,-23.647564104102937
121.5111971445999,-23.071748365139406
121.5111971445999,-22.495932626175875
121.5111971445999,-21.920116887212345
121.5111971445999,-21.34430114824881
121.5111971445999,-20.768485409285276
121.5111971445999,-20.192669670321745
120.93538140563638,-19.616853931358214
120.35956566667285,-19.041038192394684
120.35956566667285,-18.465222453431153
120.35956566667285,-17.88940671446762
119.78374992770931,-17.313590975504088
119.20793418874578,-16.737775236540557
118.63211844978225,-16.161959497577026
118.05630271081873,-15.586143758613494
118.05630271081873,-15.010328019649963
117.48048697185519,-14.43451228068643
116.90467123289166,-13.8586965417229
116.32885549392813,-13.282880802759367
115.7530397549646,-12.707065063795834
115.17722401600106,-12.707065063795834
114.60140827703754,-12.131249324832304
114.02559253807401,-11.555433585868773
113.44977679911048,-11.555433585868773
112.87396106014694,-11.555433585868773
112.29814532118341,-10.97961784690524
111.72232958221988,-10.403802107941708
111.14651384325634,-10.403802107941708
110.57069810429282,-10.403802107941708
109.99488236532927,-10.403802107941708
109.41906662636575,-9.827986368978177
108.8432508874022,-9.827986368978177
108.26743514843868,-9.252170630014646
107.69161940947515,-9.252170630014646
107.11580367051161,-9.252170630014646
106.53998793154808,-9.252170630014646
105.96417219258456,-9.252170630014646
105.38835645362103,-9.252170630014646
104.81254071465749,-9.252170630014646
104.23672497569396,-9.252170630014646
103.66090923673043,-9.252170630014646
103.0850934977669,-9.827986368978177
102.50927775880336,-9.827986368978177
101.93346201983984,-9.827986368978177
101.35764628087631,-10.403802107941708
100.78183054191278,-10.403802107941708
100.20601480294924,-10.403802107941708
99.63019906398571,-10.97961784690524
99.05438332502219,-11.555433585868773
98.47856758605865,-11.555433585868773
97.90275184709512,-11.555433585868773
97.32693610813159,-12.131249324832304
96.75112036916806,-12.707065063795834
96.17530463020452,-12.707065063795834
95.59948889124098,-13.282880802759367
95.02367315227745,-13.8586965417229
94.44785741331391,-14.43451228068643
93.87204167435038,-15.010328019649963
93.29622593538686,-15.586143758613494
92.72041019642333,-16.161959497577026
92.14459445745979,-16.737775236540557
91.56877871849626,-17.313590975504088
91.56877871849626,-17.88940671446762
90.99296297953273,-18.465222453431153
90.41714724056921,-18.465222453431153
89.84133150160567,-19.041038192394684
89.26551576264214,-19.616853931358214
88.68970002367861,-20.192669670321745
88.11388428471508,-20.768485409285276
88.11388428471508,-21.34430114824881
87.53806854575154,-21.920116887212345
86.96225280678802,-22.495932626175875
86.38643706782449,-23.071748365139406
85.81062132886095,-23.647564104102937
85.23480558989742,-24.223379843066468
84.65898985093389,-24.799195582030002
84.08317411197037,-25.375011320993533
83.50735837300682,-25.950827059957064
82.9315426340433,-26.526642798920594
82.35572689507977,-27.102458537884125
81.77991115611624,-27.102458537884125
81.20409541715269,-27.102458537884125
80.62827967818916,-27.678274276847656
80.62827967818916,-28.254090015811194
80.05246393922563,-28.829905754774725
79.47664820026209,-29.405721493738255
78.90083246129856,-29.981537232701786
78.32501672233504,-30.557352971665317
77.74920098337151,-31.133168710628848
77.17338524440797,-31.70898444959238
76.59756950544444,-32.28480018855591
76.02175376648091,-32.86061592751945
75.44593802751737,-33.436431666482974
74.87012228855384,-34.01224740544651
74.29430654959032,-34.588063144410036
73.71849081062679,-35.16387888337357
73.14267507166325,-35.739694622337105
72.56685933269972,-36.31551036130063
71.9910435937362,-36.891326100264166
71.41522785477267,-36.891326100264166
70.83941211580913,-37.46714183922769
70.83941211580913,-38.04295757819123
70.2635963768456,-38.61877331715476
69.68778063788206,-39.19458905611829
69.11196489891853,-39.770404795081824
68.536149159955,-40.34622053404535
67.96033342099146,-40.92203627300889
67.38451768202793,-41.49785201197242
66.8087019430644,-42.073667750935954
66.23288620410088,-42.64948348989948
65.65707046513734,-43.225299228863015
65.08125472617381,-43.80111496782654
64.50543898721028,-44.37693070679008
63.92962324824675,-44.95274644575361
63.353807509283214,-45.52856218471714
62.77799177031968,-46.10437792368067
62.202176031356146,-46.6801936626442
61.62636029239262,-47.256009401607734
61.050544553429084,-47.83182514057126
60.47472881446556,-48.4076408795348
59.89891307550202,-48.98345661849833
59.323097336538495,-49.559272357461865
58.74728159757496,-50.13508809642539
58.171465858611434,-50.710903835388926
57.5956501196479,-51.28671957435246
57.01983438068437,-51.86253531331599
56.44401864172083,-52.43835105227952
55.8682029027573,-53.01416679124305
55.29238716379377,-53.58998253020658
54.716571424830235,-54.16579826917011
54.14075568586671,-54.741614008133645
54.14075568586671,-55.31742974709718
54.716571424830235,-55.893245486060714
54.14075568586671,-55.893245486060714
54.716571424830235,-55.893245486060714
55.29238716379377,-56.46906122502425
55.8682029027573,-57.044876963987775
56.44401864172083,-57.62069270295131
57.01983438068437,-58.19650844191484
57.5956501196479,-58.77232418087837
58.171465858611434,-59.3481399198419
58.74728159757496,-59.92395565880543
59.323097336538495,-60.49977139776896
59.89891307550202,-61.075587136732494
60.47472881446556,-61.65140287569602
61.050544553429084,-61.65140287569602
61.62636029239262,-62.22721861465956
62.202176031356146,-62.8030343536231
62.77799177031968,-63.378850092586624
63.353807509283214,-63.95466583155016
63.92962324824675,-64.53048157051369
64.50543898721028,-65.10629730947721
65.08125472617381,-65.68211304844075
65.65707046513734,-66.25792878740428
66.23288620410088,-66.83374452636781
66.8087019430644,-67.40956026533134
67.38451768202793,-67.98537600429488
67.96033342099146,-68.5611917432584
68.536149159955,-69.13700748222193
69.11196489891853,-69.71282322118547
69.68778063788206,-70.288638960149
69.68778063788206,-70.86445469911254
70.2635963768456,-71.44027043807607
70.83941211580913,-72.0160861770396
70.83941211580913,-72.59190191600312
71.41522785477267,-73.16771765496667
71.9910435937362,-73.74353339393019
71.9910435937362,-74.31934913289372
71.9910435937362,-74.89516487185725
71.9910435937362,-75.47098061082079
71.9910435937362,-76.04679634978433
72.56685933269972,-76.62261208874786
73.14267507166325,-77.19842782771138
73.14267507166325,-77.77424356667491
73.14267507166325,-78.35005930563845
73.14267507166325,-78.92587504460198
73.14267507166325,-79.50169078356551
73.14267507166325,-80.07750652252903
73.14267507166325,-80.65332226149258
73.14267507166325,-81.2291380004561
73.14267507166325,-81.80495373941963
73.14267507166325,-82.38076947838316
73.14267507166325,-82.9565852173467
73.14267507166325,-83.53240095631023
73.14267507166325,-84.10821669527375
73.14267507166325,-84.6840324342373
73.14267507166325,-85.25984817320082
73.14267507166325,-85.83566391216435
72.56685933269972,-86.41147965112788
71.9910435937362,-86.98729539009142
71.9910435937362,-87.56311112905496
71.9910435937362,-88.13892686801849
71.9910435937362,-88.71474260698203
71.9910435937362,-89.29055834594556
71.41522785477267,-89.86637408490908
71.41522785477267,-90.44218982387261
70.83941211580913,-91.01800556283615
70.83941211580913,-91.59382130179968
70.2635963768456,-92.1696370407632
69.68778063788206,-92.74545277972673
69.68778063788206,-93.32126851869027
69.11196489891853,-93.8970842576538
69.11196489891853,-94.47289999661733
68.536149159955,-95.04871573558086
67.96033342099146,-95.6245314745444
67.38451768202793,-96.20034721350792
66.8087019430644,-96.77616295247145
66.23288620410088,-96.77616295247145
65.65707046513734,-96.77616295247145
65.08125472617381,-97.351978691435
64.50543898721028,-97.92779443039852
63.92962324824675,-98.50361016936205
63.353807509283214,-98.50361016936205
62.77799177031968,-99.07942590832558
62.202176031356146,-99.07942590832558
61.62636029239262,-99.07942590832558
61.050544553429084,-99.07942590832558
60.47472881446556,-99.65524164728912
59.89891307550202,-100.23105738625264
59.323097336538495,-100.23105738625264
58.74728159757496,-100.23105738625264
58.171465858611434,-100.23105738625264
57.5956501196479,-100.23105738625264
57.01983438068437,-100.23105738625264
56.44401864172083,-100.23105738625264
55.8682029027573,-100.23105738625264
55.29238716379377,-100.23105738625264
54.716571424830235,-100.23105738625264
54.14075568586671,-100.23105738625264
53.56493994690317,-100.23105738625264
52.989124207939646,-100.23105738625264
52.41330846897611,-100.23105738625264
51.837492730012585,-100.23105738625264
51.26167699104905,-100.23105738625264
50.68586125208552,-100.23105738625264
50.11004551312199,-100.23105738625264
49.53422977415845,-100.23105738625264
48.95841403519492,-100.23105738625264
48.382598296231386,-99.65524164728912
47.80678255726786,-99.65524164728912
47.230966818304324,-99.07942590832558
